#{"t_start": 1686532997.2181435, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
345.0,4206,13878.722937
620.0,4306,13881.51904
405.0,4392,13884.468197
305.0,3204,13886.607775
390.0,4130,13889.36891
155.0,2210,13890.866924
505.0,4578,13930.926056
285.0,2734,13933.1568
590.0,4284,13936.74132
245.0,2790,13938.767653
225.0,2692,13940.70468
435.0,4348,13980.726919
215.0,2174,13982.263922
565.0,3220,13984.854361
215.0,2174,13986.418854
565.0,3220,13988.682853
180.0,1884,13990.016231
345.0,2750,13992.04674
260.0,2800,13993.955173
365.0,2830,13995.94954
110.0,1256,13996.849639
210.0,2438,13998.54842
300.0,3472,14036.006006
590.0,4372,14039.038261
800.0,6278,14042.836889
330.0,3320,14044.916382
310.0,3016,14046.77735
330.0,3320,14048.844161
265.0,2840,14050.771142
410.0,2772,14052.579142
300.0,3036,14054.606465
335.0,2856,14056.584991
365.0,4206,14094.692404
300.0,2902,14096.677407
215.0,2374,14098.151588
700.0,4634,14101.640303
445.0,4900,14105.954677
700.0,4634,14109.909357
610.0,5040,14115.585835
200.0,2042,14118.146746
540.0,3058,14121.639153
160.0,2172,14124.005778
385.0,2210,14161.578103
810.0,5678,14165.079034
300.0,3272,14167.183838
620.0,4318,14169.905858
590.0,4412,14172.61201
590.0,4412,14175.285453
495.0,4286,14177.973998
435.0,3288,14179.967095
235.0,2792,14181.737726
215.0,2444,14220.05913
210.0,2688,14222.516446
570.0,4298,14225.255806
250.0,2802,14227.520516
120.0,2268,14230.40222
125.0,1446,14232.01703
240.0,2756,14234.292251
335.0,3566,14237.315923
455.0,4320,14240.345095
405.0,4382,14243.415544
405.0,4382,14247.392944
215.0,2496,14288.010102
410.0,2662,14289.866187
260.0,2904,14291.77739
210.0,2034,14293.534804
285.0,2904,14296.129771
155.0,2212,14297.932804
195.0,3338,14336.547754
590.0,4232,14339.607121
495.0,4724,14343.249582
495.0,4336,14346.937111
425.0,4938,14351.119173
320.0,3042,14353.243617
155.0,1674,14354.382227
495.0,4332,14357.438869
210.0,2324,14359.165012
240.0,2952,14361.0545
210.0,1910,14362.346279
210.0,2332,14401.073597
55.0,1200,14402.416974
280.0,3134,14405.67059
425.0,4364,14408.435095
260.0,2744,14410.111615
420.0,4232,14412.632275
420.0,4232,14415.2342
260.0,2744,14416.917438
210.0,2300,14418.35671
180.0,2016,14419.62482
210.0,2454,14421.131819
435.0,4294,14459.066951
425.0,4334,14462.102957
420.0,4058,14464.661959
260.0,2856,14466.37953
345.0,3222,14468.316432
345.0,3222,14470.28743
345.0,3222,14472.29245
530.0,4774,14475.182725
260.0,2896,14477.046951
165.0,2088,14478.42886
530.0,4832,14514.393704
235.0,2774,14516.116267
390.0,3386,14518.281263
640.0,4940,14521.662354
440.0,4394,14525.401298
210.0,1436,14526.708303
665.0,4899,14529.972651
380.0,4736,14532.95166
545.0,5022,14570.488477
290.0,2970,14572.34061
380.0,2428,14574.011952
400.0,3896,14577.172461
515.0,3214,14579.318096
300.0,2948,14617.462925
420.0,4983,14620.898196
420.0,4983,14624.155029
495.0,4496,14626.934818
260.0,2754,14628.618041
260.0,2896,14630.462312
185.0,1872,14631.703311
210.0,2482,14633.299394
265.0,2896,14635.256515
420.0,4290,14637.912922
155.0,1372,14638.795917
270.0,2878,14677.241213
275.0,3000,14679.721118
575.0,4154,14682.909157
620.0,4448,14686.218317
575.0,4154,14689.217243
575.0,4154,14692.57332
330.0,3386,14695.25852
620.0,4334,14698.54635
475.0,2976,14700.975348
180.0,2558,14747.593058
420.0,4198,14750.692458
230.0,2554,14752.495897
540.0,5362,14756.43038
310.0,3426,14758.892551
370.0,3266,14761.193926
335.0,3996,14763.745001
370.0,3266,14765.853288
425.0,2468,14767.658849
265.0,2888,14769.582309
290.0,2832,14771.429909
420.0,3396,14810.012722
155.0,1566,14811.103724
695.0,4442,14813.940129
135.0,1408,14815.026054
445.0,4568,14818.276582
485.0,2832,14820.204951
485.0,2832,14822.12435
265.0,2972,14824.038375
210.0,2308,14825.707086
620.0,4324,14829.225679
565.0,4924,14868.425766
180.0,1952,14869.696202
210.0,2520,14871.404723
155.0,1998,14873.336904
365.0,4138,14875.976134
425.0,4446,14878.68106
390.0,3932,14882.638714
390.0,3932,14885.29046
445.0,4574,14888.982871
445.0,4574,14891.879343
260.0,2506,14930.074646
485.0,2904,14932.321836
120.0,1326,14933.51316
135.0,1180,14934.412864
360.0,3406,14936.660864
210.0,2544,14938.764599
300.0,2804,14940.940354
235.0,2614,14976.869744
210.0,2522,14978.56615
495.0,4848,14981.883163
515.0,3028,14984.02414
495.0,4848,14987.807396
495.0,4848,14991.602634
245.0,2830,14994.029848
680.0,4474,14996.98385
230.0,3054,14999.364776
480.0,2826,15001.344138
420.0,4360,15046.035294
405.0,4968,15049.39965
120.0,2010,15050.946121
135.0,1906,15052.430152
240.0,2842,15054.344566
135.0,1906,15055.645959
405.0,4968,15059.191146
240.0,2842,15061.861639
135.0,1906,15063.344918
405.0,4968,15067.22453
