#{"t_start": 1686491662.4332237, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
45.0,1160,16146.819978
260.0,2620,16190.708533
180.0,1878,16192.232006
355.0,2306,16194.089005
495.0,3888,16197.176062
465.0,2906,16199.532525
420.0,4158,16202.758282
420.0,4284,16206.129293
565.0,3538,16208.802013
255.0,2866,16211.183354
465.0,2844,16213.428642
210.0,1866,16214.957639
265.0,2942,16259.151765
300.0,3046,16261.627738
315.0,4132,16264.93074
455.0,2702,16267.146102
330.0,3310,16269.697102
330.0,3310,16272.206164
595.0,4390,16275.630649
595.0,4390,16279.005592
265.0,2830,16281.389595
285.0,2948,16283.739995
235.0,3154,16328.186802
125.0,3392,16330.980658
260.0,2882,16333.297657
620.0,4212,16336.756952
225.0,2804,16338.958343
460.0,2932,16341.390596
480.0,3742,16344.253593
460.0,2932,16346.695002
345.0,3364,16349.337372
470.0,4766,16394.957003
535.0,3044,16397.392003
285.0,2672,16399.855225
350.0,2673,16402.006413
125.0,1108,16402.888871
210.0,2406,16404.815318
665.0,4878,16450.129111
450.0,4192,16453.351107
485.0,2932,16455.653461
485.0,2932,16457.879668
450.0,4192,16461.153382
180.0,1700,16462.53038
210.0,1906,16464.133924
465.0,2722,16466.471924
230.0,2890,16468.888146
320.0,2806,16471.116729
110.0,1394,16472.232724
360.0,3208,16516.225048
475.0,2788,16518.584321
365.0,3108,16520.932644
390.0,3288,16523.419977
390.0,3288,16526.035302
345.0,3004,16528.356236
390.0,3288,16530.956994
285.0,2952,16533.325392
520.0,4394,16536.853897
365.0,2248,16538.686875
490.0,2792,16582.791173
440.0,2860,16585.119593
360.0,3800,16588.199677
285.0,2774,16590.466676
210.0,2448,16592.367988
700.0,4258,16595.62821
210.0,2448,16597.532209
580.0,3878,16600.600828
240.0,2948,16603.091887
595.0,3732,16606.209532
260.0,2876,16650.847745
210.0,2156,16652.64083
285.0,2794,16654.908861
390.0,4284,16658.347533
370.0,2876,16660.592271
210.0,2102,16662.197525
240.0,2550,16664.213551
705.0,3856,16667.156908
705.0,3856,16670.162364
155.0,1976,16671.774365
310.0,2972,16674.122401
285.0,2826,16718.175622
270.0,2964,16720.605624
210.0,2014,16722.220639
285.0,2988,16724.607108
350.0,3262,16727.15348
645.0,6046,16731.818329
285.0,2810,16733.942741
285.0,2758,16736.086744
345.0,3040,16738.428749
285.0,2810,16740.609741
245.0,2790,16784.839173
410.0,2738,16787.053174
225.0,2590,16789.103173
225.0,2470,16791.140228
530.0,2666,16793.316229
180.0,1810,16794.764229
135.0,2012,16796.416227
210.0,2226,16840.337936
315.0,3574,16843.197078
495.0,4630,16846.677755
295.0,3432,16849.336893
495.0,4630,16852.856516
295.0,3432,16855.484718
315.0,2386,16857.465704
380.0,4802,16861.381167
595.0,4656,16865.047639
125.0,1666,16866.396636
215.0,2470,19811.16944
520.0,3024,19813.375565
695.0,4454,19816.467056
520.0,3024,19818.550263
500.0,3616,19820.979762
345.0,3013,19823.038089
695.0,4454,19826.369361
500.0,3616,19828.726009
520.0,3024,19830.735508
345.0,3013,19832.713933
