#{"t_start": 1686321034.663134, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
550.0,4486,32539.035017
550.0,4486,32542.709437
315.0,2880,32571.972209
250.0,2510,32574.244257
770.0,4378,32604.945913
485.0,2838,32607.46841
565.0,3196,32610.296076
155.0,1574,32638.312206
395.0,4144,32642.073982
270.0,2834,32644.390952
360.0,3246,32647.163618
270.0,2834,32649.557305
260.0,2176,32651.372841
775.0,5534,32683.235834
155.0,1534,32684.620827
450.0,4724,32688.709076
660.0,5920,32720.329966
325.0,3008,32722.927152
545.0,4120,32726.455363
545.0,4120,32729.833663
290.0,3012,32732.42383
545.0,4120,32735.832691
765.0,4184,32765.682503
160.0,1856,32767.27591
380.0,4456,32797.957153
475.0,2938,32800.571153
595.0,4342,32804.404888
530.0,4324,32834.618085
260.0,2884,32836.94554
420.0,4656,32840.841538
260.0,2884,32843.281937
565.0,4388,32846.960089
440.0,2746,32849.414537
335.0,2654,32851.708557
345.0,4308,32882.00512
395.0,4360,32885.811618
345.0,3334,32915.248857
245.0,2862,32917.718422
285.0,4298,32921.313468
425.0,2896,32923.82889
285.0,3062,32926.346895
285.0,4298,32929.960309
285.0,3062,32932.725306
570.0,4380,32963.130051
630.0,4562,32967.164863
240.0,2934,32996.64447
315.0,3868,33000.027319
570.0,4330,33029.88947
380.0,4482,33033.606642
440.0,3202,33036.281058
440.0,3202,33038.956554
335.0,4232,33042.654814
450.0,5146,33046.930915
265.0,3134,33049.779821
255.0,3036,33052.572183
415.0,2652,33081.75481
260.0,2856,33084.301921
440.0,4450,33115.037272
260.0,2718,33117.437579
340.0,4414,33121.179049
490.0,3348,33123.972227
210.0,4542,33127.999823
490.0,3348,33130.776495
490.0,3348,33133.62498
215.0,2662,33136.057905
415.0,4625,33169.968684
440.0,4332,33199.569114
175.0,2378,33201.659628
290.0,3230,33204.460108
450.0,4558,33242.950839
420.0,4906,33247.416571
835.0,4540,33251.616802
420.0,4906,33256.001099
420.0,4906,33260.286602
275.0,2944,33263.157277
510.0,2892,33266.016018
670.0,4963,33298.149586
360.0,3986,33301.890175
710.0,4212,33333.702523
635.0,5001,33338.17732
300.0,4296,33341.95919
275.0,3114,33344.617955
275.0,3114,33347.418478
460.0,4504,33351.290267
705.0,3936,33355.048945
210.0,2286,33384.380083
425.0,4304,33388.441068
240.0,4570,33419.845765
165.0,2238,33422.018818
670.0,4476,33425.997004
285.0,2920,33428.531486
240.0,2872,33431.080732
240.0,2872,33433.662989
635.0,3748,33436.900442
365.0,4516,33468.760185
260.0,2862,33471.331718
395.0,4130,33502.639945
370.0,3364,33505.736913
440.0,4674,33537.448209
340.0,3890,33540.905164
345.0,3076,33543.639086
850.0,4946,33547.982386
240.0,4622,33552.107216
850.0,4946,33556.891636
335.0,3342,33560.024945
250.0,2740,33590.028945
290.0,3012,33592.680942
575.0,4206,33596.613189
795.0,4344,33628.221237
240.0,2774,33630.821231
605.0,4794,33635.009023
460.0,3134,33637.832418
375.0,3796,33641.196635
375.0,4602,33645.250665
270.0,2370,33675.652059
200.0,1978,33677.5132
345.0,3276,33680.488199
480.0,4716,33712.649185
790.0,5326,33717.599399
315.0,3044,33750.03499
330.0,3028,33753.221157
210.0,1876,33755.039368
395.0,3560,33758.647721
395.0,3560,33762.383392
390.0,4164,33766.714891
525.0,3956,33799.584196
490.0,2536,33802.096857
485.0,3182,33805.251429
275.0,2852,33835.340963
650.0,4920,33839.832018
180.0,1696,33841.35236
180.0,1696,33842.753509
180.0,1696,33844.30551
285.0,3540,33847.428866
310.0,2810,33877.536762
285.0,4634,33881.798919
320.0,4064,33913.302277
595.0,4256,33917.179995
275.0,3064,33920.014166
240.0,2868,33950.287689
235.0,2458,33952.43247
295.0,4302,33956.381253
295.0,4302,33960.102228
370.0,4150,33963.775043
300.0,3024,33966.612036
650.0,4428,33998.120156
155.0,2288,34000.293488
245.0,2600,34002.61691
395.0,5124,34035.398862
470.0,4937,34039.731128
685.0,3446,34042.682706
685.0,3446,34045.876151
495.0,3986,34049.387612
685.0,3446,34052.450112
175.0,2258,34054.547638
165.0,2284,34084.635668
525.0,4638,34088.902368
195.0,1886,34090.600361
475.0,4366,34122.109739
620.0,4406,34126.15011
425.0,4612,34158.150044
315.0,2416,34160.357458
330.0,2822,34162.760434
555.0,3276,34165.776802
555.0,3276,34168.598238
470.0,5138,34173.353226
215.0,2434,34175.666197
210.0,2914,34205.773954
180.0,2012,34207.632983
420.0,4204,34238.779176
285.0,2636,34241.281171
180.0,1454,34242.501651
390.0,4314,34246.273013
590.0,4164,34250.005017
590.0,4164,34253.63454
295.0,2786,34256.037904
585.0,4110,34259.819905
480.0,4480,34291.916744
590.0,4292,34323.162111
410.0,2538,34325.51311
210.0,2784,34328.086629
460.0,5132,34332.63473
415.0,2792,34335.055408
415.0,2792,34337.570408
320.0,4060,34341.179997
380.0,4000,34344.671378
215.0,2910,34374.720176
180.0,2420,34377.033493
260.0,2552,34379.335612
470.0,2958,34409.69458
390.0,5242,34414.382555
405.0,4176,34445.715851
285.0,3880,34449.144224
240.0,2668,34451.403432
285.0,3192,34454.246525
240.0,2668,34456.568943
490.0,3274,34459.455385
285.0,2858,34462.127168
565.0,4318,34493.445973
135.0,1176,34494.431122
275.0,3292,34497.470558
210.0,2736,34527.170441
365.0,4170,34530.957441
240.0,3156,34533.831449
440.0,4626,34537.762467
580.0,4386,34541.593518
580.0,4386,34545.450306
565.0,4442,34549.254855
265.0,2846,34579.232794
395.0,4246,34583.100959
90.0,1286,34584.205842
215.0,2796,34614.232617
295.0,3356,34617.276911
265.0,3006,34619.996468
265.0,2674,34649.853057
500.0,4242,34653.707011
180.0,1694,34655.154495
180.0,1694,34656.566004
265.0,3078,34659.31314
265.0,3078,34662.104271
300.0,4190,34665.986142
145.0,1632,34667.452318
240.0,4578,34699.034552
605.0,4288,34730.387368
575.0,4730,34734.638016
360.0,4132,34738.271424
180.0,1466,34739.550649
380.0,4878,34743.803569
515.0,4226,34747.501141
180.0,1466,34748.844376
865.0,4324,34780.220327
625.0,4982,34784.785262
775.0,4338,34816.134936
445.0,4950,34820.547462
570.0,4414,34852.119661
535.0,4292,34855.919026
320.0,2878,34858.386058
260.0,4638,34862.477649
320.0,2878,34865.437075
245.0,3008,34868.369403
565.0,4344,34900.040176
410.0,3048,34902.928712
670.0,5105,34907.583319
255.0,3072,34938.839097
250.0,3152,34942.070119
240.0,3330,34945.457556
315.0,4288,34949.819559
315.0,4288,34954.027336
315.0,4288,34958.422772
660.0,4829,34991.432646
300.0,2542,34993.862599
790.0,4658,35025.520065
225.0,2728,35027.964906
260.0,3058,35030.796668
420.0,4714,35062.313674
510.0,3292,35065.173336
605.0,4420,35069.003078
605.0,4420,35072.800889
545.0,3352,35075.772368
545.0,4476,35079.945194
345.0,3294,35082.899433
745.0,5322,35115.158241
395.0,4620,35146.900621
240.0,2688,35149.346621
355.0,4290,35153.118373
355.0,4290,35156.938239
475.0,4637,35160.959212
475.0,4637,35165.082196
450.0,5068,35197.457309
595.0,4452,35201.616612
345.0,4092,35232.719277
545.0,4280,35236.526305
415.0,2516,35238.900387
625.0,4394,35242.669782
625.0,4394,35246.459694
155.0,1436,35247.770697
625.0,4394,35251.536484
330.0,3896,35282.63425
225.0,2768,35285.268382
420.0,4140,35316.602034
380.0,4332,35320.594498
320.0,5286,35354.953426
155.0,1720,35356.624708
155.0,1720,35358.175948
620.0,4090,35361.823625
85.0,1692,35363.261348
450.0,4318,35367.233642
590.0,4186,35398.630765
565.0,4238,35402.523971
425.0,3162,35432.980051
335.0,3122,35435.793026
570.0,3240,35438.685729
595.0,4428,35442.517591
285.0,2652,35444.948858
285.0,2652,35447.224717
155.0,1816,35448.871831
545.0,4176,35480.902877
420.0,4286,35484.820813
610.0,4230,35516.082454
155.0,2786,35518.748664
135.0,2030,35520.634396
450.0,4350,35552.653282
435.0,5086,35557.319932
135.0,2126,35559.172394
165.0,2002,35561.037921
435.0,5086,35565.556776
410.0,2214,35567.582732
230.0,2692,35570.138847
260.0,2816,35600.233218
270.0,2680,35602.774014
425.0,2558,35605.189054
180.0,2418,35634.752163
280.0,2934,35637.429945
820.0,4126,35641.217995
240.0,2972,35643.800467
535.0,4154,35647.368926
535.0,4154,35651.014268
670.0,4799,35655.319845
365.0,3810,35686.533517
290.0,3140,35689.503418
590.0,4170,35693.368427
335.0,3300,35725.23641
565.0,4176,35729.530399
390.0,4384,35763.734173
385.0,3124,35766.837004
650.0,4454,35771.10872
450.0,4956,35775.708644
650.0,4454,35779.542182
470.0,5124,35784.32961
590.0,4298,35816.254249
330.0,3342,35819.255106
670.0,5127,35851.781047
470.0,3134,35854.600854
1010.0,8190,35861.901615
675.0,4656,35865.945057
675.0,4656,35870.052285
675.0,4656,35874.22587
440.0,2878,35877.024466
275.0,3038,35909.786921
615.0,4472,35913.913692
330.0,4296,35945.220306
275.0,3058,35948.051577
250.0,2842,35950.65717
670.0,4770,35954.927312
670.0,4770,35959.104425
620.0,4596,35963.245202
520.0,3028,35966.075008
595.0,4410,35997.372029
460.0,2860,36000.051557
315.0,3206,36030.536041
215.0,2666,36033.082089
455.0,3044,36035.77448
285.0,2868,36066.639408
620.0,4866,36071.380968
290.0,2748,36073.936342
475.0,4752,36078.069448
475.0,4752,36082.239668
565.0,3296,36085.309807
440.0,5032,36117.530471
650.0,5078,36122.089886
440.0,4444,36153.689876
565.0,4306,36157.6732
345.0,4134,36161.359204
315.0,3194,36164.186581
315.0,3194,36166.948794
260.0,2996,36169.724176
260.0,2996,36172.414309
275.0,3304,36202.961618
565.0,4382,36207.06707
420.0,4342,36238.951904
515.0,4184,36242.785653
865.0,4828,36274.930682
590.0,4324,36278.641037
470.0,3026,36281.428225
345.0,3430,36284.383554
590.0,4324,36288.120476
620.0,4528,36292.233953
420.0,4853,36324.16029
315.0,3170,36327.101164
290.0,2746,36357.275884
440.0,2882,36359.938818
420.0,4668,36364.070701
155.0,1252,36365.272164
435.0,4350,36369.024531
155.0,1252,36370.147941
155.0,1252,36371.231948
380.0,4432,36403.080566
335.0,3966,36406.729504
390.0,3110,36437.65834
315.0,3414,36440.679835
215.0,2538,36443.083756
450.0,4844,36474.78605
1000.0,4782,36478.875265
330.0,2926,36481.56364
330.0,2926,36484.107412
1000.0,4782,36488.21049
340.0,3158,36491.20283
500.0,3440,36494.418907
680.0,2980,36525.057219
400.0,4350,36528.984725
340.0,3014,36559.245411
765.0,4721,36563.70706
300.0,4018,36567.256987
300.0,4018,36570.783276
290.0,3156,36573.573632
300.0,4018,36577.133779
560.0,4781,36608.919443
790.0,4302,36612.819829
530.0,3104,36643.643981
625.0,5180,36648.348332
390.0,4282,36680.127518
295.0,2786,36682.573936
420.0,4162,36686.282152
295.0,2786,36688.723593
750.0,5552,36693.573164
250.0,2868,36696.179888
890.0,6804,36730.000112
510.0,3296,36733.107839
870.0,5138,36765.586419
640.0,3074,36768.348261
310.0,3290,36771.247706
310.0,3290,36774.269217
310.0,3290,36777.246221
365.0,5028,36781.62803
285.0,2846,36784.250838
240.0,2816,36814.68962
515.0,4212,36818.527108
395.0,4338,36850.407311
455.0,4784,36854.786752
670.0,5142,36859.2363
310.0,3150,36862.078865
135.0,1244,36863.090345
135.0,1244,36864.241658
590.0,4770,36868.471517
745.0,5614,36901.179798
420.0,4308,36932.701626
155.0,1130,36933.801627
685.0,4842,36938.219134
445.0,4472,36969.872123
460.0,3572,36973.109191
335.0,2954,36975.616445
460.0,3572,36978.819995
335.0,2954,36981.514256
440.0,4588,36985.655641
390.0,4204,37016.85429
670.0,4718,37048.878759
260.0,2684,37051.332038
675.0,4386,37055.365765
590.0,2970,37058.008037
390.0,4132,37061.667338
590.0,2970,37064.23525
390.0,4132,37067.824135
335.0,3140,37098.671733
420.0,4402,37102.672329
935.0,6774,37136.453361
590.0,4138,37168.14965
575.0,5878,37173.349691
390.0,4126,37176.992071
410.0,2466,37179.142756
390.0,4126,37182.765494
410.0,2466,37184.965842
470.0,4634,37189.104712
390.0,4178,37220.394391
425.0,2704,37222.843856
270.0,2864,37253.371711
565.0,4098,37257.337696
520.0,4164,37261.152725
425.0,4450,37265.009562
425.0,4450,37269.084086
345.0,3186,37272.303347
425.0,4450,37276.206095
260.0,2892,37306.975473
280.0,2808,37309.55548
480.0,4354,37313.586688
365.0,4046,37344.80158
695.0,4870,37376.802466
255.0,2670,37379.15102
180.0,1940,37380.866023
255.0,2850,37383.419697
180.0,1940,37385.152293
180.0,1940,37386.819369
285.0,2648,37389.36312
450.0,4458,37420.943354
440.0,2844,37423.469584
255.0,3040,37426.30166
485.0,2808,37456.272268
240.0,2518,37458.546667
225.0,2528,37460.956139
415.0,4548,37464.875029
210.0,2360,37466.92665
630.0,4290,37470.705856
290.0,3262,37473.689834
270.0,3226,37476.672361
335.0,3054,37507.08804
670.0,4368,37511.075516
650.0,4274,37542.88114
225.0,2628,37545.367799
225.0,2724,37575.556391
460.0,2868,37578.193222
460.0,2868,37580.745378
460.0,2868,37583.254397
460.0,2868,37585.880034
605.0,6248,37591.565378
450.0,4428,37623.043206
475.0,4488,37627.167509
285.0,2732,37657.781769
260.0,2766,37660.28932
420.0,4330,37664.102032
420.0,4330,37668.032521
420.0,4330,37671.849062
635.0,4454,37675.74069
335.0,3044,37678.572322
535.0,3010,37710.280356
510.0,2892,37713.453089
650.0,4424,37748.062385
650.0,4940,37753.199474
215.0,2398,37755.685744
775.0,6346,37761.49483
345.0,3172,37764.305515
390.0,4126,37768.184642
680.0,4624,37772.276618
620.0,4166,37803.584298
310.0,2926,37806.355978
460.0,2830,37836.937718
280.0,2858,37839.454736
875.0,4406,37843.609076
450.0,4374,37875.456851
425.0,4332,37879.239679
380.0,3340,37882.271836
380.0,3340,37885.200564
425.0,4332,37888.983627
695.0,4666,37893.381385
745.0,3980,37924.556838
210.0,2594,37926.901146
565.0,5130,37959.990108
925.0,4624,37964.212853
275.0,2812,37966.713352
260.0,2576,37969.045386
275.0,2812,37971.382847
840.0,4456,37975.361956
595.0,4474,38007.104112
240.0,4506,38011.25611
425.0,2926,38041.521276
495.0,4622,38045.683745
290.0,2994,38076.18057
470.0,4644,38080.36176
595.0,4322,38084.080567
710.0,4908,38088.282438
595.0,4322,38092.06522
710.0,4908,38096.44382
590.0,4566,38100.688704
740.0,5620,38133.3599
225.0,2516,38135.579207
605.0,4380,38167.419597
800.0,6598,38173.366749
315.0,2822,38175.881522
280.0,2734,38178.286946
315.0,2822,38180.940221
315.0,2822,38183.319044
645.0,4950,38215.722472
330.0,2818,38218.238966
315.0,3110,38221.125482
450.0,4826,38252.955301
670.0,5146,38285.197746
670.0,5126,38289.686466
685.0,4402,38293.564231
315.0,4148,38297.211746
345.0,4254,38300.887448
365.0,4552,38305.168578
240.0,3076,38335.489903
215.0,2502,38337.811419
590.0,4176,38341.565101
590.0,5092,38376.619141
620.0,4624,38380.657775
595.0,4384,38384.423091
435.0,4370,38388.2606
435.0,4370,38392.092968
170.0,1954,38393.752048
290.0,2718,38396.414811
315.0,2828,38426.473564
285.0,2352,38428.636487
210.0,2776,38431.1332
210.0,2250,38460.751314
590.0,3834,38464.329917
310.0,3028,38467.126567
515.0,2866,38497.682508
680.0,4658,38501.67845
500.0,4708,38505.778787
680.0,4658,38509.806233
365.0,3220,38512.664068
335.0,3124,38515.507449
95.0,1976,38517.302945
455.0,4258,38549.169559
420.0,4669,38553.501412
555.0,4636,38586.946357
420.0,4112,38591.224952
675.0,4434,38595.611953
675.0,4434,38600.11667
310.0,3204,38603.308977
310.0,3204,38606.275519
440.0,4962,38638.212281
275.0,2538,38640.621673
185.0,2374,38642.806129
625.0,4236,38674.440326
470.0,5012,38679.122615
215.0,2344,38681.218121
265.0,2748,38683.666066
245.0,2288,38685.659937
515.0,3610,38688.892947
265.0,2748,38691.259227
305.0,3698,38722.516053
245.0,3046,38725.247241
350.0,3798,38756.524764
215.0,2528,38758.924692
380.0,3770,38762.396836
165.0,2356,38792.641977
390.0,4124,38796.362657
315.0,2818,38798.762734
315.0,2818,38801.247538
285.0,2759,38803.774322
620.0,4224,38807.378287
205.0,2132,38809.394606
260.0,2608,38811.876438
350.0,3112,38842.282965
360.0,3864,38845.908662
245.0,2788,38876.280355
335.0,2986,38878.972536
230.0,2484,38881.289562
695.0,4760,38885.554156
405.0,2938,38888.173816
195.0,2358,38890.197886
225.0,3112,38892.988104
225.0,3112,38895.692582
315.0,3136,38926.315116
65.0,1608,38927.880339
550.0,4144,38931.72207
430.0,2638,38964.193125
590.0,4000,38967.934822
780.0,5312,39000.561821
265.0,2742,39003.008821
265.0,2742,39005.362638
260.0,2986,39008.053095
320.0,3176,39010.777871
300.0,2906,39013.455019
830.0,5000,39046.092478
225.0,2834,39048.637684
420.0,4420,39081.212135
835.0,4482,39085.446113
155.0,1876,39087.158264
355.0,4336,39091.032028
410.0,4540,39095.000422
155.0,1462,39096.376419
395.0,3946,39099.807792
170.0,2674,39102.415624
640.0,4638,39134.80598
620.0,4264,39166.194788
555.0,4956,39170.749644
180.0,2292,39172.960484
545.0,4432,39204.595074
645.0,4752,39208.900321
310.0,3190,39211.699866
290.0,2686,39214.045135
645.0,4752,39218.315002
290.0,2854,39220.941191
220.0,2732,39223.580877
470.0,3032,39253.834134
360.0,4268,39257.932425
365.0,4174,39289.604193
175.0,1560,39291.013232
470.0,2630,39293.439424
225.0,2776,39295.945407
225.0,2776,39298.334919
225.0,2776,39300.747557
370.0,4048,39304.344557
640.0,4610,39336.532382
525.0,3006,39339.306923
210.0,4358,39343.295283
255.0,2510,39373.091923
570.0,4746,39377.54789
620.0,4248,39381.321238
210.0,2588,39383.631374
330.0,3226,39386.674006
330.0,3226,39389.612352
625.0,4312,39393.42493
260.0,2814,39423.785887
225.0,4262,39427.680505
365.0,3010,39458.565414
575.0,5530,39463.677894
365.0,4160,39495.417084
535.0,4012,39498.954201
390.0,4240,39502.642652
530.0,3046,39505.384546
300.0,2824,39507.941914
300.0,2824,39510.418823
620.0,4912,39542.93137
620.0,4744,39547.257091
265.0,2864,39549.914317
820.0,4232,39582.317977
515.0,4088,39586.079599
425.0,4210,39589.839069
365.0,4132,39593.464405
425.0,4210,39597.143765
750.0,6628,39603.035407
235.0,2906,39633.860799
590.0,4647,39638.041276
155.0,1984,39667.436456
590.0,4172,39671.2652
120.0,1882,39673.008472
345.0,2968,39705.694123
470.0,4807,39710.729109
230.0,4664,39715.293176
365.0,2972,39718.297631
315.0,2802,39721.240889
315.0,2802,39724.067755
105.0,1416,39725.556426
695.0,4456,39759.447007
390.0,4182,39763.390685
390.0,4180,39795.210797
510.0,4560,39799.475183
635.0,4486,39803.459075
510.0,5484,39808.226897
680.0,4620,39812.308894
680.0,4620,39816.354902
680.0,4620,39820.35687
470.0,4522,39853.041098
335.0,3256,39856.14794
240.0,4604,39888.121292
780.0,5512,39893.123585
410.0,4516,39925.227217
215.0,2424,39927.385726
555.0,4934,39931.762599
285.0,2652,39934.049512
285.0,2652,39936.441738
805.0,6236,39941.993569
285.0,4854,39974.240219
650.0,4308,40006.085531
240.0,3198,40009.103548
385.0,4064,40012.715945
335.0,2948,40015.298419
240.0,2486,40017.492865
290.0,2652,40019.843109
240.0,2486,40021.944599
385.0,3140,40053.050429
540.0,4650,40057.352474
350.0,3902,40088.838275
295.0,2512,40091.230825
275.0,3110,40094.075466
450.0,4338,40125.896342
420.0,3514,40129.012397
290.0,2988,40131.715849
555.0,4740,40135.915537
420.0,3514,40138.932534
185.0,1646,40140.461538
300.0,3060,40143.229775
350.0,3468,40174.293863
315.0,2900,40177.027113
155.0,1850,40178.71804
300.0,2714,40181.148039
330.0,2812,40211.382007
335.0,3360,40214.372759
260.0,2728,40216.846108
820.0,3882,40220.271178
820.0,3882,40223.724921
260.0,2728,40226.263694
495.0,3762,40229.647359
550.0,4756,40261.956057
440.0,4094,40293.94087
595.0,4086,40297.754048
285.0,2906,40300.373158
425.0,4504,40304.361424
500.0,4694,40308.584259
125.0,1520,40309.774546
325.0,2404,40311.926637
125.0,1520,40313.258619
295.0,3288,40343.925943
545.0,3692,40347.272924
360.0,3150,40378.077299
410.0,2422,40380.410553
285.0,2926,40383.026478
535.0,4716,40415.205181
365.0,3992,40418.683866
315.0,4018,40422.214863
80.0,1478,40423.514105
80.0,1478,40424.831521
265.0,3658,40428.09152
795.0,4712,40432.380352
285.0,3088,40463.004565
135.0,1652,40464.57524
180.0,2098,40466.444544
415.0,3586,40497.342638
240.0,1996,40499.152728
760.0,4716,40503.454754
465.0,3438,40506.384746
430.0,3080,40509.104755
85.0,1062,40509.985753
430.0,3080,40512.787643
420.0,4340,40544.77538
115.0,1986,40546.539651
210.0,2092,40548.494662
345.0,3106,40579.211875
210.0,1986,40581.083355
260.0,2284,40583.162829
395.0,3424,40614.009534
340.0,2790,40616.546498
315.0,2054,40618.286496
485.0,4308,40622.026991
200.0,2664,40624.519974
315.0,2054,40626.285064
410.0,2862,40628.961442
470.0,3122,40659.763626
360.0,3078,40662.613842
315.0,3180,40665.482826
215.0,2446,40695.942274
235.0,2588,40698.214309
520.0,3500,40701.439797
260.0,2916,40704.15317
530.0,3152,40706.884482
530.0,3152,40709.711692
530.0,3152,40712.531694
510.0,3592,40743.996524
115.0,1828,40745.622781
270.0,2008,40747.479109
470.0,3412,40779.095712
260.0,2690,40781.633362
120.0,1738,40783.288934
185.0,1934,40785.156289
480.0,3418,40816.605424
465.0,3470,40819.629426
465.0,3470,40822.601575
285.0,2464,40824.826965
580.0,4110,40828.427737
280.0,2844,40830.971535
310.0,2428,40833.175772
775.0,3978,40865.073847
530.0,3316,40868.054497
315.0,2782,40899.172647
400.0,3328,40902.230788
210.0,1928,40904.074888
600.0,3260,40906.797105
215.0,2796,40909.531862
600.0,3260,40912.290623
600.0,3260,40915.098138
255.0,2160,40917.059207
330.0,2682,40948.127527
95.0,2840,40950.661607
300.0,2883,40953.337608
880.0,5086,40986.261281
285.0,2372,40988.46428
315.0,2940,41019.729372
200.0,2294,41021.678403
465.0,2664,41024.066771
200.0,2294,41026.053111
200.0,2294,41028.14737
315.0,2828,41030.680958
285.0,2644,41033.110935
200.0,3174,41064.05182
540.0,2698,41066.466716
215.0,2544,41068.923736
410.0,3772,41100.475139
180.0,1490,41101.77216
255.0,2006,41103.644625
95.0,1430,41104.814981
320.0,2887,41107.405266
95.0,1430,41108.631304
320.0,2762,41111.059307
175.0,1690,41112.667304
245.0,2614,41143.431486
260.0,3004,41146.228587
470.0,3034,41149.026487
295.0,2734,41179.581904
290.0,2834,41182.228295
185.0,2338,41184.458818
355.0,3544,41187.688525
345.0,2276,41189.652756
345.0,2276,41191.725774
210.0,2500,41194.12789
225.0,2330,41196.272393
295.0,3100,41226.960534
270.0,2902,41229.726017
130.0,2590,41232.183196
405.0,3204,41263.590825
225.0,1866,41265.265795
705.0,5390,41298.566247
310.0,2726,41301.115777
555.0,2744,41303.551751
290.0,2574,41305.773252
530.0,2818,41308.443536
300.0,3379,41311.424136
215.0,2424,41313.661419
440.0,4200,41345.672183
125.0,1974,41347.522439
370.0,3010,41350.349451
450.0,4334,41382.358276
365.0,3850,41385.846172
530.0,3676,41389.137341
275.0,2546,41391.348341
275.0,2546,41393.524773
320.0,4086,41397.198949
320.0,4086,41400.814312
390.0,3178,41431.814144
500.0,4724,41436.11707
300.0,3736,41467.512452
215.0,2476,41469.772749
680.0,4358,41502.414465
195.0,2204,41504.598509
280.0,2528,41506.856073
335.0,3002,41509.466276
335.0,3002,41512.099276
280.0,2528,41514.348361
395.0,3286,41517.303646
415.0,2654,41519.854119
270.0,2942,41550.881973
420.0,4132,41554.644735
360.0,2584,41585.656481
630.0,3718,41589.064353
265.0,3334,41592.047288
460.0,3782,41595.411392
295.0,2606,41597.641748
460.0,3782,41601.008693
295.0,2606,41603.339351
240.0,2784,41634.04056
105.0,1814,41635.716944
310.0,4214,41639.634098
575.0,5692,41673.809282
180.0,2302,41676.197904
175.0,2408,41709.164793
315.0,3804,41713.160422
305.0,4595,41717.724351
260.0,2480,41720.384839
260.0,2480,41722.80156
180.0,2450,41725.295044
150.0,1306,41726.633989
335.0,2726,41729.615404
540.0,3510,41761.953274
210.0,2352,41764.312795
255.0,2844,41766.972277
395.0,3500,41798.813067
245.0,2858,41801.353091
90.0,1508,41802.779366
525.0,4510,41806.68957
240.0,2558,41808.958766
440.0,3278,41811.958771
155.0,2660,41814.261247
225.0,2784,41816.912627
385.0,2866,41847.765049
115.0,1412,41848.960052
335.0,2904,41851.713612
180.0,2088,41881.973871
420.0,3385,41885.092133
315.0,2384,41887.245805
300.0,3308,41918.923044
390.0,3247,41921.730958
210.0,2812,41924.314322
260.0,3558,41927.463935
335.0,2760,41929.794367
175.0,1988,41931.733628
145.0,1900,41933.458642
445.0,3962,41937.062115
510.0,3181,41968.21549
300.0,2890,41970.719496
140.0,2338,41972.98113
285.0,2898,42003.92344
305.0,2662,42006.296634
345.0,3542,42009.498926
345.0,3542,42012.61139
185.0,1908,42014.229389
515.0,4596,42018.330458
285.0,3318,42021.440099
295.0,2240,42051.626554
300.0,2150,42053.551121
300.0,3164,42056.530416
300.0,2278,42087.331441
290.0,2604,42089.792861
180.0,2100,42091.828831
130.0,1538,42093.163165
425.0,4098,42096.835245
315.0,3652,42100.055478
315.0,3652,42103.064603
555.0,3488,42106.172421
555.0,3488,42109.263408
420.0,3264,42140.718814
210.0,2336,42142.878422
170.0,2322,42145.015423
625.0,3478,42177.114206
405.0,2612,42179.544163
205.0,2174,42181.519436
415.0,2878,42213.243578
605.0,4090,42217.241035
180.0,1958,42219.184588
540.0,3718,42222.813739
540.0,2940,42225.805137
540.0,3718,42229.496307
240.0,2142,42231.747324
440.0,2832,42234.712827
285.0,2738,42266.543768
385.0,3124,42269.50616
150.0,1920,42271.261164
260.0,2506,42301.444929
370.0,2766,42304.07478
255.0,3038,42306.76878
300.0,3336,42309.711456
500.0,3290,42312.528458
245.0,2736,42314.963747
245.0,2736,42317.358771
395.0,3248,42348.476895
395.0,3354,42351.481675
435.0,4628,42383.851438
475.0,2606,42386.425532
430.0,3144,42389.417939
275.0,2632,42419.982517
330.0,3566,42423.160602
360.0,2906,42425.660623
365.0,3718,42428.949153
295.0,2852,42431.465176
275.0,2828,42434.010508
470.0,3878,42437.60768
375.0,3062,42468.422613
135.0,1648,42469.818033
360.0,2878,42472.545036
285.0,3330,42503.534471
450.0,4624,42507.857566
365.0,3846,42511.276146
285.0,3540,42514.333881
285.0,3540,42517.507222
285.0,3540,42520.742424
305.0,3178,42523.537125
335.0,2901,42554.453945
460.0,2974,42559.648208
415.0,4394,42563.756272
445.0,3680,42595.222133
215.0,2558,42597.65471
600.0,3814,42629.592928
670.0,4278,42633.43292
670.0,4278,42637.178926
340.0,3332,42640.259674
670.0,4278,42644.065439
410.0,3688,42647.383479
655.0,4112,42679.209335
280.0,2292,42681.424177
300.0,2922,42684.192347
230.0,2036,42686.17813
565.0,3328,42717.724674
290.0,3294,42720.772462
780.0,5265,42725.3231
320.0,2312,42727.377581
780.0,5265,42731.996294
280.0,2486,42734.184401
390.0,2928,42737.049191
330.0,2308,42767.88673
125.0,1210,42769.01375
320.0,3076,42771.826203
345.0,2270,42773.858513
385.0,3190,42805.012332
330.0,2344,42807.171868
545.0,4008,42810.821181
315.0,3074,42813.627375
610.0,3860,42817.095265
315.0,3074,42819.809239
315.0,3074,42822.477372
285.0,2034,42852.66794
260.0,2522,42855.02054
370.0,2447,42857.398747
285.0,2686,42888.166887
455.0,2882,42890.808927
290.0,2588,42893.168894
290.0,2190,42923.322205
345.0,3448,42926.477854
140.0,1990,42928.294202
140.0,1990,42930.018295
200.0,2768,42932.535518
200.0,2768,42934.978513
295.0,2560,42937.377049
